Longitude,Latitude,Grower - Name,Farm - Name,Field - Name,Area Count,Crop Flow(bu/h),Crop Flow (Mass)(lb/s),Date / Time,Differential Valid,Elevation(ft),Moisture(%),Speed(mph),Swath Width(ft),Yield (Dry)(bu/ac),Yield (Wet)(bu/ac),Yield Mass (Dry)(lb/ac),Yield Mass (Wet)(lb/ac),geometry,MUSYM
-86.17410398,40.99087365,AULT,GOTT,EAST93,On,2213.1,34.43,11/14/2011,Yes,823.62,22.6,4.228,20.0,197.79,215.93,11076.0,12092.0,POINT (-86.17410398 40.99087365),Bb
-86.1741035,40.99085571,AULT,GOTT,EAST93,On,2208.8,34.36,11/14/2011,Yes,823.59,22.2,4.228,20.0,198.42,215.51,11111.0,12068.0,POINT (-86.1741035 40.99085571),Bb
-86.17410357,40.99083751,AULT,GOTT,EAST93,On,2206.6,34.32,11/14/2011,Yes,823.48,22.5,4.228,20.0,197.46,215.29,11058.0,12056.0,POINT (-86.17410357 40.99083751),Bb
-86.17410377,40.99081957,AULT,GOTT,EAST93,On,2130.3,33.14,11/14/2011,Yes,823.43,22.8,4.288,20.0,187.22,204.93,10484.0,11476.0,POINT (-86.17410377 40.99081957),Bb
-86.17410538,40.99080201,AULT,GOTT,EAST93,On,2207.3,34.34,11/14/2011,Yes,823.34,22.2,4.196,20.0,199.77,216.97,11187.0,12150.0,POINT (-86.17410538 40.99080201),Bb
-86.17410746,40.99078375,AULT,GOTT,EAST93,On,2071.6,32.22,11/14/2011,Yes,823.35,22.5,4.196,20.0,186.76,203.63,10459.0,11403.0,POINT (-86.17410746 40.99078375),Bb
-86.17411004,40.99076634,AULT,GOTT,EAST93,On,2102.8,32.71,11/14/2011,Yes,823.28,22.7,4.136,20.0,191.85,209.72,10744.0,11744.0,POINT (-86.17411004 40.99076634),Bb
-86.1741113,40.99074936,AULT,GOTT,EAST93,On,1877.1,29.2,11/14/2011,Yes,823.1,23.0,3.924,20.0,179.83,197.34,10070.0,11051.0,POINT (-86.1741113 40.99074936),Bb
-86.17411167,40.99073354,AULT,GOTT,EAST93,On,1577.2,24.53,11/14/2011,Yes,822.97,22.8,3.924,20.0,151.49,165.82,8483.6,9285.8,POINT (-86.17411167 40.99073354),Bb
-86.1741114,40.99071749,AULT,GOTT,EAST93,On,1639.7,25.51,11/14/2011,Yes,822.92,23.1,3.863,20.0,159.34,175.08,8922.8,9804.6,POINT (-86.1741114 40.99071749),Bb
-86.17410985,40.9907019,AULT,GOTT,EAST93,On,1708.3,26.57,11/14/2011,Yes,822.97,22.9,3.74,20.0,171.91,188.41,9627.0,10551.0,POINT (-86.17410985 40.9907019),Bb
-86.17410649,40.99068652,AULT,GOTT,EAST93,On,1536.9,23.91,11/14/2011,Yes,823.04,23.7,3.832,20.0,149.39,165.45,8365.8,9264.9,POINT (-86.17410649 40.99068652),Bb
-86.17410047,40.99067105,AULT,GOTT,EAST93,On,861.96,13.41,11/14/2011,Yes,822.99,23.6,3.771,20.0,85.24,94.28,4773.4,5279.4,POINT (-86.17410047 40.99067105),Bb
-86.17409339,40.99065638,AULT,GOTT,EAST93,On,558.88,8.694,11/14/2011,Yes,823.07,23.6,3.771,20.0,55.27,61.13,3095.0,3423.1,POINT (-86.17409339 40.99065638),Bb
-86.17408371,40.99064293,AULT,GOTT,EAST93,On,334.91,5.21,11/14/2011,Yes,823.08,24.5,3.74,20.0,33.0,36.94,1848.2,2068.5,POINT (-86.17408371 40.99064293),Bb
-86.17407158,40.99062996,AULT,GOTT,EAST93,On,131.54,2.046,11/14/2011,Yes,823.04,24.9,3.68,20.0,13.11,14.75,733.89,825.75,POINT (-86.17407158 40.99062996),Bb
-86.17413249,40.98969905,AULT,GOTT,EAST93,On,59.47,0.925,11/14/2011,Yes,825.4,25.3,0.669,20.0,32.42,36.68,1815.7,2053.9,POINT (-86.17413249 40.98969905),CrA
-86.1741312,40.98970611,AULT,GOTT,EAST93,On,313.24,4.873,11/14/2011,Yes,825.4,25.4,1.369,20.0,83.33,94.38,4666.3,5285.5,POINT (-86.1741312 40.98970611),CrA
-86.17412899,40.98971536,AULT,GOTT,EAST93,On,761.9,11.85,11/14/2011,Yes,825.37,25.6,2.067,20.0,133.88,152.05,7497.2,8515.0,POINT (-86.17412899 40.98971536),CrA
-86.1741276,40.98972409,AULT,GOTT,EAST93,On,799.08,12.43,11/14/2011,Yes,825.37,25.6,2.038,20.0,142.42,161.75,7975.4,9058.0,POINT (-86.1741276 40.98972409),CrA
-86.17412651,40.98973281,AULT,GOTT,EAST93,On,849.22,13.21,11/14/2011,Yes,825.43,23.8,2.038,20.0,155.01,171.9,8680.8,9626.4,POINT (-86.17412651 40.98973281),CrA
-86.1741254,40.98974207,AULT,GOTT,EAST93,On,776.79,12.08,11/14/2011,Yes,825.38,24.5,2.067,20.0,138.51,155.03,7756.8,8681.4,POINT (-86.1741254 40.98974207),CrA
-86.17412452,40.98975083,AULT,GOTT,EAST93,On,1095.7,17.04,11/14/2011,Yes,825.37,24.9,2.007,20.0,200.19,225.25,11211.0,12614.0,POINT (-86.17412452 40.98975083),CrA
-86.17412405,40.98975987,AULT,GOTT,EAST93,On,1032.4,16.06,11/14/2011,Yes,825.34,23.9,2.067,20.0,185.55,206.03,10391.0,11538.0,POINT (-86.17412405 40.98975987),CrA
-86.17412367,40.98976907,AULT,GOTT,EAST93,On,1098.6,17.09,11/14/2011,Yes,825.36,22.6,2.098,20.0,197.82,215.97,11078.0,12094.0,POINT (-86.17412367 40.98976907),CrA
-86.1741237,40.98977752,AULT,GOTT,EAST93,On,1096.7,17.06,11/14/2011,Yes,825.41,23.1,2.067,20.0,199.18,218.87,11154.0,12256.0,POINT (-86.1741237 40.98977752),CrA
-86.17412352,40.98978723,AULT,GOTT,EAST93,On,968.02,15.06,11/14/2011,Yes,825.3,23.7,2.067,20.0,174.44,193.19,9768.8,10819.0,POINT (-86.17412352 40.98978723),CrA
-86.17412353,40.98979605,AULT,GOTT,EAST93,On,939.24,14.61,11/14/2011,Yes,825.27,22.9,2.067,20.0,171.03,187.45,9577.7,10497.0,POINT (-86.17412353 40.98979605),CrA
-86.17412326,40.98980492,AULT,GOTT,EAST93,On,1048.6,16.31,11/14/2011,Yes,825.25,22.1,2.067,20.0,192.92,209.26,10803.0,11719.0,POINT (-86.17412326 40.98980492),CrA
-86.17412303,40.98981432,AULT,GOTT,EAST93,On,1261.2,19.62,11/14/2011,Yes,825.2,22.9,2.098,20.0,226.23,247.94,12669.0,13885.0,POINT (-86.17412303 40.98981432),CrA
-86.17412284,40.98982289,AULT,GOTT,EAST93,On,1264.6,19.67,11/14/2011,Yes,825.17,22.4,2.067,20.0,231.77,252.37,12979.0,14133.0,POINT (-86.17412284 40.98982289),CrA
-86.17412289,40.98983361,AULT,GOTT,EAST93,On,1489.7,23.17,11/14/2011,Yes,825.09,22.3,2.311,20.0,244.53,265.93,13694.0,14892.0,POINT (-86.17412289 40.98983361),CrA
-86.17412284,40.98984457,AULT,GOTT,EAST93,On,1566.0,24.36,11/14/2011,Yes,825.03,22.8,2.523,20.0,233.9,256.02,13098.0,14337.0,POINT (-86.17412284 40.98984457),CrA
-86.17412279,40.9898572,AULT,GOTT,EAST93,On,1589.0,24.72,11/14/2011,Yes,825.02,22.5,2.89,20.0,208.0,226.79,11648.0,12700.0,POINT (-86.17412279 40.9898572),CrA
-86.17412262,40.98987171,AULT,GOTT,EAST93,On,1736.8,27.02,11/14/2011,Yes,824.94,22.5,3.255,20.0,201.88,220.11,11305.0,12326.0,POINT (-86.17412262 40.98987171),CrA
-86.17412266,40.98988598,AULT,GOTT,EAST93,On,1751.7,27.25,11/14/2011,Yes,824.79,22.4,3.255,20.0,203.88,222.01,11417.0,12433.0,POINT (-86.17412266 40.98988598),CrA
-86.17412227,40.98990019,AULT,GOTT,EAST93,On,1909.7,29.71,11/14/2011,Yes,824.76,23.3,3.315,20.0,215.69,237.62,12078.0,13307.0,POINT (-86.17412227 40.98990019),CrA
-86.17412312,40.98991494,AULT,GOTT,EAST93,On,1873.3,29.14,11/14/2011,Yes,823.95,22.8,3.284,20.0,214.99,235.32,12039.0,13178.0,POINT (-86.17412312 40.98991494),CrA
-86.17412309,40.98992928,AULT,GOTT,EAST93,On,1839.7,28.62,11/14/2011,Yes,823.86,23.1,3.284,20.0,210.31,231.1,11777.0,12941.0,POINT (-86.17412309 40.98992928),CrA
-86.17412305,40.98994316,AULT,GOTT,EAST93,On,1892.9,29.44,11/14/2011,Yes,823.76,23.0,3.284,20.0,216.67,237.77,12133.0,13315.0,POINT (-86.17412305 40.98994316),CrA
-86.17412305,40.98995843,AULT,GOTT,EAST93,On,1842.4,28.66,11/14/2011,Yes,823.66,23.2,3.467,20.0,199.22,219.19,11156.0,12275.0,POINT (-86.17412305 40.98995843),CrA
-86.17412265,40.98997388,AULT,GOTT,EAST93,On,1881.9,29.27,11/14/2011,Yes,823.59,23.5,3.588,20.0,195.87,216.36,10969.0,12116.0,POINT (-86.17412265 40.98997388),CrA
-86.17412234,40.98998929,AULT,GOTT,EAST93,On,1687.4,26.25,11/14/2011,Yes,823.42,24.0,3.588,20.0,174.48,193.99,9770.9,10864.0,POINT (-86.17412234 40.98998929),CrA
-86.17412124,40.99000438,AULT,GOTT,EAST93,On,1785.0,27.77,11/14/2011,Yes,823.35,24.3,3.588,20.0,183.84,205.21,10295.0,11492.0,POINT (-86.17412124 40.99000438),CrA
-86.17412113,40.99001992,AULT,GOTT,EAST93,On,1829.4,28.46,11/14/2011,Yes,823.3,23.9,3.559,20.0,190.96,212.04,10694.0,11874.0,POINT (-86.17412113 40.99001992),CrA
-86.17412063,40.99003536,AULT,GOTT,EAST93,On,1744.8,27.14,11/14/2011,Yes,823.18,24.4,3.619,20.0,177.91,198.85,9962.8,11136.0,POINT (-86.17412063 40.99003536),CrA
-86.17412027,40.99005058,AULT,GOTT,EAST93,On,1870.4,29.1,11/14/2011,Yes,823.15,23.8,3.619,20.0,192.24,213.17,10765.0,11938.0,POINT (-86.17412027 40.99005058),CrA
-86.17412038,40.99006564,AULT,GOTT,EAST93,On,1731.9,26.94,11/14/2011,Yes,823.03,23.7,3.559,20.0,181.26,200.74,10151.0,11242.0,POINT (-86.17412038 40.99006564),CrA
-86.17411977,40.99008098,AULT,GOTT,EAST93,On,1974.9,30.72,11/14/2011,Yes,823.08,23.8,3.619,20.0,202.98,225.09,11367.0,12605.0,POINT (-86.17411977 40.99008098),CrA
-86.17411962,40.990097,AULT,GOTT,EAST93,On,2007.6,31.23,11/14/2011,Yes,822.96,24.2,3.588,20.0,207.04,230.81,11594.0,12925.0,POINT (-86.17411962 40.990097),CrA
-86.17411921,40.99011228,AULT,GOTT,EAST93,On,1997.1,31.07,11/14/2011,Yes,822.87,23.3,3.619,20.0,206.6,227.61,11570.0,12746.0,POINT (-86.17411921 40.99011228),CrA
-86.17411894,40.99012737,AULT,GOTT,EAST93,On,1913.5,29.77,11/14/2011,Yes,822.85,23.6,3.619,20.0,197.18,218.09,11042.0,12213.0,POINT (-86.17411894 40.99012737),Bb
-86.17411916,40.99014313,AULT,GOTT,EAST93,On,1766.5,27.48,11/14/2011,Yes,822.71,23.7,3.619,20.0,181.8,201.33,10181.0,11275.0,POINT (-86.17411916 40.99014313),Bb
-86.17411828,40.99015873,AULT,GOTT,EAST93,On,1901.0,29.57,11/14/2011,Yes,822.74,23.2,3.588,20.0,198.64,218.55,11124.0,12239.0,POINT (-86.17411828 40.99015873),Bb
-86.17411802,40.9901744,AULT,GOTT,EAST93,On,1909.4,29.7,11/14/2011,Yes,822.61,22.9,3.648,20.0,196.98,215.89,11031.0,12090.0,POINT (-86.17411802 40.9901744),Bb
-86.17411778,40.99019038,AULT,GOTT,EAST93,On,1890.3,29.4,11/14/2011,Yes,822.5,23.6,3.619,20.0,194.78,215.43,10908.0,12064.0,POINT (-86.17411778 40.99019038),Bb
-86.17411721,40.99020658,AULT,GOTT,EAST93,On,1820.0,28.31,11/14/2011,Yes,822.1,23.7,3.68,20.0,184.22,204.02,10316.0,11425.0,POINT (-86.17411721 40.99020658),Bb
-86.17411686,40.99022338,AULT,GOTT,EAST93,On,1923.7,29.92,11/14/2011,Yes,822.15,23.7,3.924,20.0,182.62,202.25,10227.0,11326.0,POINT (-86.17411686 40.99022338),Bb
-86.17411675,40.9902408,AULT,GOTT,EAST93,On,1871.3,29.11,11/14/2011,Yes,821.72,24.2,3.953,20.0,175.19,195.29,9810.4,10936.0,POINT (-86.17411675 40.9902408),Bb
-86.17411697,40.9902575,AULT,GOTT,EAST93,On,1946.7,30.28,11/14/2011,Yes,821.59,25.3,3.984,20.0,178.19,201.57,9978.6,11288.0,POINT (-86.17411697 40.9902575),Bb
-86.17411672,40.99027417,AULT,GOTT,EAST93,On,2117.1,32.93,11/14/2011,Yes,821.59,24.6,3.984,20.0,195.6,219.2,10953.0,12275.0,POINT (-86.17411672 40.99027417),Bb
-86.17411659,40.99029108,AULT,GOTT,EAST93,On,2094.8,32.59,11/14/2011,Yes,821.84,23.3,3.953,20.0,198.43,218.61,11112.0,12242.0,POINT (-86.17411659 40.99029108),Bb
-86.17411619,40.99030766,AULT,GOTT,EAST93,On,1928.1,29.99,11/14/2011,Yes,821.79,22.9,3.924,20.0,184.95,202.71,10357.0,11352.0,POINT (-86.17411619 40.99030766),Bb
-86.17411565,40.99032309,AULT,GOTT,EAST93,On,1949.5,30.33,11/14/2011,Yes,821.69,24.3,3.74,20.0,192.62,215.01,10787.0,12041.0,POINT (-86.17411565 40.99032309),Bb
-86.17411516,40.99033611,AULT,GOTT,EAST93,On,1645.6,25.6,11/14/2011,Yes,821.56,23.7,3.103,20.0,197.56,218.79,11063.0,12252.0,POINT (-86.17411516 40.99033611),Bb
-86.17411473,40.99034798,AULT,GOTT,EAST93,On,1396.0,21.72,11/14/2011,Yes,821.52,23.8,2.827,20.0,183.66,203.67,10285.0,11405.0,POINT (-86.17411473 40.99034798),Bb
-86.17411407,40.99035723,AULT,GOTT,EAST93,On,988.29,15.37,11/14/2011,Yes,821.43,25.2,2.311,20.0,156.17,176.42,8745.6,9879.7,POINT (-86.17411407 40.99035723),Bb
-86.17411232,40.99036564,AULT,GOTT,EAST93,On,994.28,15.47,11/14/2011,Yes,821.47,24.7,2.19,20.0,166.89,187.28,9346.0,10488.0,POINT (-86.17411232 40.99036564),Bb
-86.17411018,40.99037445,AULT,GOTT,EAST93,On,1008.4,15.69,11/14/2011,Yes,821.46,23.3,2.067,20.0,182.67,201.25,10230.0,11270.0,POINT (-86.17411018 40.99037445),Bb
-86.17410843,40.99038338,AULT,GOTT,EAST93,On,749.1,11.65,11/14/2011,Yes,821.16,22.9,2.098,20.0,134.37,147.27,7524.8,8247.0,POINT (-86.17410843 40.99038338),Bb
-86.17410502,40.99039146,AULT,GOTT,EAST93,On,579.54,9.015,11/14/2011,Yes,821.17,23.8,2.098,20.0,102.74,113.93,5753.6,6380.3,POINT (-86.17410502 40.99039146),Bb
-86.17410079,40.99040073,AULT,GOTT,EAST93,On,434.82,6.764,11/14/2011,Yes,820.99,24.5,2.13,20.0,75.26,84.23,4214.3,4716.7,POINT (-86.17410079 40.99040073),Bb
-86.17409597,40.99041004,AULT,GOTT,EAST93,On,312.84,4.866,11/14/2011,Yes,820.96,24.9,2.219,20.0,51.69,58.16,2894.4,3256.7,POINT (-86.17409597 40.99041004),Bb
-86.17408954,40.99041977,AULT,GOTT,EAST93,On,209.08,3.252,11/14/2011,Yes,820.95,25.0,2.555,20.0,29.97,33.76,1678.1,1890.7,POINT (-86.17408954 40.99041977),Bb
-86.1740819,40.99043116,AULT,GOTT,EAST93,On,318.89,4.961,11/14/2011,Yes,820.97,25.1,2.738,20.0,42.59,48.04,2384.8,2690.4,POINT (-86.1740819 40.99043116),Bb
-86.17407328,40.99044265,AULT,GOTT,EAST93,On,364.08,5.663,11/14/2011,Yes,820.91,25.2,3.223,20.0,41.24,46.59,2309.6,2609.1,POINT (-86.17407328 40.99044265),Bb
-86.17406387,40.99045489,AULT,GOTT,EAST93,On,164.22,2.555,11/14/2011,Yes,820.94,23.7,3.255,20.0,18.79,20.81,1052.4,1165.6,POINT (-86.17406387 40.99045489),Bb
-86.17419534,40.98970525,AULT,GOTT,EAST93,On,761.85,11.85,11/14/2011,Yes,823.76,25.8,1.309,20.0,210.88,240.15,11809.0,13448.0,POINT (-86.17419534 40.98970525),CrA
-86.17419561,40.98971314,AULT,GOTT,EAST93,On,993.42,15.45,11/14/2011,Yes,823.74,26.2,1.702,20.0,210.24,240.72,11774.0,13481.0,POINT (-86.17419561 40.98971314),CrA
-86.1741964,40.98972531,AULT,GOTT,EAST93,On,1100.7,17.12,11/14/2011,Yes,823.63,24.5,2.463,20.0,164.72,184.36,9224.6,10324.0,POINT (-86.1741964 40.98972531),CrA
-86.17419659,40.98973705,AULT,GOTT,EAST93,On,1151.0,17.91,11/14/2011,Yes,823.65,23.2,2.798,20.0,154.21,169.67,8635.7,9501.5,POINT (-86.17419659 40.98973705),CrA
-86.17419724,40.98975022,AULT,GOTT,EAST93,On,1436.4,22.34,11/14/2011,Yes,823.47,23.0,2.951,20.0,182.99,200.81,10247.0,11245.0,POINT (-86.17419724 40.98975022),CrA
-86.17419695,40.98976234,AULT,GOTT,EAST93,On,1481.0,23.04,11/14/2011,Yes,823.52,23.6,2.919,20.0,189.21,209.27,10596.0,11719.0,POINT (-86.17419695 40.98976234),CrA
-86.17419704,40.98977537,AULT,GOTT,EAST93,On,1645.4,25.59,11/14/2011,Yes,823.52,23.6,2.951,20.0,207.99,230.04,11647.0,12882.0,POINT (-86.17419704 40.98977537),CrA
-86.17419697,40.98978805,AULT,GOTT,EAST93,On,1699.2,26.43,11/14/2011,Yes,823.49,22.8,3.011,20.0,212.69,232.8,11910.0,13037.0,POINT (-86.17419697 40.98978805),CrA
-86.17419677,40.98980371,AULT,GOTT,EAST93,On,1787.0,27.8,11/14/2011,Yes,823.52,22.6,3.467,20.0,194.73,212.6,10905.0,11905.0,POINT (-86.17419677 40.98980371),CrA
-86.17419656,40.98981933,AULT,GOTT,EAST93,On,2004.0,31.17,11/14/2011,Yes,823.5,22.6,3.467,20.0,218.39,238.42,12230.0,13351.0,POINT (-86.17419656 40.98981933),CrA
-86.17419644,40.98983472,AULT,GOTT,EAST93,On,1957.1,30.44,11/14/2011,Yes,823.41,22.6,3.559,20.0,207.78,226.84,11635.0,12703.0,POINT (-86.17419644 40.98983472),CrA
-86.17419635,40.98984994,AULT,GOTT,EAST93,On,1973.7,30.7,11/14/2011,Yes,823.39,22.7,3.467,20.0,214.81,234.82,12029.0,13150.0,POINT (-86.17419635 40.98984994),CrA
-86.17419639,40.98986483,AULT,GOTT,EAST93,On,1948.0,30.3,11/14/2011,Yes,823.38,22.4,3.528,20.0,209.18,227.78,11714.0,12756.0,POINT (-86.17419639 40.98986483),CrA
-86.17419628,40.98987959,AULT,GOTT,EAST93,On,2019.8,31.42,11/14/2011,Yes,823.46,22.9,3.528,20.0,215.5,236.19,12068.0,13227.0,POINT (-86.17419628 40.98987959),CrA
-86.17419598,40.98989441,AULT,GOTT,EAST93,On,1984.7,30.87,11/14/2011,Yes,823.52,22.8,3.528,20.0,212.03,232.08,11874.0,12996.0,POINT (-86.17419598 40.98989441),CrA
-86.17419593,40.9899096,AULT,GOTT,EAST93,On,2015.1,31.35,11/14/2011,Yes,823.44,22.5,3.496,20.0,218.05,237.75,12211.0,13314.0,POINT (-86.17419593 40.9899096),CrA
-86.17419596,40.98992434,AULT,GOTT,EAST93,On,2055.2,31.97,11/14/2011,Yes,823.44,22.4,3.528,20.0,220.7,240.33,12359.0,13458.0,POINT (-86.17419596 40.98992434),CrA
-86.17419542,40.98993979,AULT,GOTT,EAST93,On,2071.9,32.23,11/14/2011,Yes,823.37,22.4,3.496,20.0,224.48,244.44,12571.0,13689.0,POINT (-86.17419542 40.98993979),CrA
-86.1741948,40.98995625,AULT,GOTT,EAST93,On,1989.9,30.95,11/14/2011,Yes,823.3,22.3,3.68,20.0,205.12,223.07,11487.0,12492.0,POINT (-86.1741948 40.98995625),CrA
-86.1741941,40.98997237,AULT,GOTT,EAST93,On,2261.6,35.18,11/14/2011,Yes,823.21,22.5,3.832,20.0,223.29,243.46,12504.0,13634.0,POINT (-86.1741941 40.98997237),CrA
-86.17419381,40.98998915,AULT,GOTT,EAST93,On,2243.1,34.89,11/14/2011,Yes,823.18,22.8,3.863,20.0,218.82,239.51,12254.0,13413.0,POINT (-86.17419381 40.98998915),CrA
-86.17419331,40.99000596,AULT,GOTT,EAST93,On,2212.7,34.42,11/14/2011,Yes,823.15,21.9,3.953,20.0,213.43,230.92,11952.0,12932.0,POINT (-86.17419331 40.99000596),CrA
-86.17419277,40.99002225,AULT,GOTT,EAST93,On,2178.0,33.88,11/14/2011,Yes,823.22,22.4,3.892,20.0,211.97,230.82,11871.0,12926.0,POINT (-86.17419277 40.99002225),CrA
-86.17419227,40.99003919,AULT,GOTT,EAST93,On,2210.9,34.39,11/14/2011,Yes,823.14,22.6,3.953,20.0,211.35,230.73,11835.0,12921.0,POINT (-86.17419227 40.99003919),CrA
-86.17419178,40.99005599,AULT,GOTT,EAST93,On,2233.7,34.75,11/14/2011,Yes,823.16,22.4,3.892,20.0,217.4,236.73,12174.0,13257.0,POINT (-86.17419178 40.99005599),CrA
-86.17419126,40.99007278,AULT,GOTT,EAST93,On,2124.4,33.05,11/14/2011,Yes,823.18,22.4,3.924,20.0,205.11,223.34,11486.0,12507.0,POINT (-86.17419126 40.99007278),CrA
-86.17419126,40.99008941,AULT,GOTT,EAST93,On,2223.6,34.59,11/14/2011,Yes,823.16,22.5,3.924,20.0,214.41,233.78,12007.0,13091.0,POINT (-86.17419126 40.99008941),CrA
-86.1741911,40.99010639,AULT,GOTT,EAST93,On,2147.2,33.4,11/14/2011,Yes,823.18,22.4,3.953,20.0,205.78,224.08,11524.0,12549.0,POINT (-86.1741911 40.99010639),CrA
-86.17419074,40.99012351,AULT,GOTT,EAST93,On,2055.1,31.97,11/14/2011,Yes,823.02,22.3,3.924,20.0,198.68,216.06,11126.0,12100.0,POINT (-86.17419074 40.99012351),CrA
-86.17419087,40.99014077,AULT,GOTT,EAST93,On,2050.6,31.9,11/14/2011,Yes,822.97,22.5,3.984,20.0,194.73,212.32,10905.0,11890.0,POINT (-86.17419087 40.99014077),CrA
-86.17419094,40.99015778,AULT,GOTT,EAST93,On,1972.4,30.68,11/14/2011,Yes,822.91,22.8,3.984,20.0,186.58,204.22,10449.0,11437.0,POINT (-86.17419094 40.99015778),CrA
-86.17419115,40.99017462,AULT,GOTT,EAST93,On,1923.4,29.92,11/14/2011,Yes,822.95,21.8,3.984,20.0,184.3,199.15,10321.0,11152.0,POINT (-86.17419115 40.99017462),Bb
-86.17419059,40.99019181,AULT,GOTT,EAST93,On,1977.7,30.76,11/14/2011,Yes,822.87,22.7,3.984,20.0,187.32,204.77,10490.0,11467.0,POINT (-86.17419059 40.99019181),Bb
-86.17419119,40.99020933,AULT,GOTT,EAST93,On,2030.8,31.59,11/14/2011,Yes,822.66,23.1,3.984,20.0,191.36,210.27,10716.0,11775.0,POINT (-86.17419119 40.99020933),Bb
-86.17419049,40.99022643,AULT,GOTT,EAST93,On,2024.7,31.5,11/14/2011,Yes,822.64,23.1,3.984,20.0,190.78,209.64,10684.0,11740.0,POINT (-86.17419049 40.99022643),Bb
-86.17418995,40.99024343,AULT,GOTT,EAST93,On,2192.1,34.1,11/14/2011,Yes,822.29,23.4,4.015,20.0,204.15,225.2,11432.0,12611.0,POINT (-86.17418995 40.99024343),Bb
-86.17418951,40.99026065,AULT,GOTT,EAST93,On,2373.7,36.92,11/14/2011,Yes,822.5,24.0,3.984,20.0,221.05,245.78,12379.0,13764.0,POINT (-86.17418951 40.99026065),Bb
-86.17418901,40.99027692,AULT,GOTT,EAST93,On,2104.8,32.74,11/14/2011,Yes,822.49,24.1,3.984,20.0,195.75,217.93,10962.0,12204.0,POINT (-86.17418901 40.99027692),Bb
-86.17418896,40.99029429,AULT,GOTT,EAST93,On,2147.8,33.41,11/14/2011,Yes,822.42,23.5,3.984,20.0,201.33,222.38,11275.0,12454.0,POINT (-86.17418896 40.99029429),Bb
-86.17418847,40.99031148,AULT,GOTT,EAST93,On,2095.5,32.6,11/14/2011,Yes,822.3,23.3,3.953,20.0,198.5,218.69,11116.0,12247.0,POINT (-86.17418847 40.99031148),Bb
-86.17418806,40.99032699,AULT,GOTT,EAST93,On,1894.8,29.47,11/14/2011,Yes,822.23,23.7,3.771,20.0,187.13,207.24,10479.0,11606.0,POINT (-86.17418806 40.99032699),Bb
-86.17418748,40.99034154,AULT,GOTT,EAST93,On,1899.1,29.54,11/14/2011,Yes,822.17,23.6,3.436,20.0,206.14,227.99,11544.0,12768.0,POINT (-86.17418748 40.99034154),Bb
-86.17418686,40.99035547,AULT,GOTT,EAST93,On,1793.2,27.89,11/14/2011,Yes,822.16,23.5,3.344,20.0,200.24,221.18,11214.0,12386.0,POINT (-86.17418686 40.99035547),Bb
-86.17418524,40.99036862,AULT,GOTT,EAST93,On,1819.6,28.3,11/14/2011,Yes,822.15,23.3,3.223,20.0,211.36,232.85,11836.0,13040.0,POINT (-86.17418524 40.99036862),Bb
-86.1741822,40.99038131,AULT,GOTT,EAST93,On,1655.0,25.74,11/14/2011,Yes,822.13,23.6,3.071,20.0,200.97,222.28,11254.0,12447.0,POINT (-86.1741822 40.99038131),Bb
-86.17417736,40.99039378,AULT,GOTT,EAST93,On,1514.4,23.56,11/14/2011,Yes,822.09,23.8,3.011,20.0,187.1,207.48,10477.0,11619.0,POINT (-86.17417736 40.99039378),Bb
-86.17417314,40.99040513,AULT,GOTT,EAST93,On,1583.6,24.63,11/14/2011,Yes,822.0,24.1,2.798,20.0,209.68,233.44,11742.0,13072.0,POINT (-86.17417314 40.99040513),Bb
-86.17416747,40.99041562,AULT,GOTT,EAST93,On,1354.4,21.07,11/14/2011,Yes,821.9,25.3,2.615,20.0,188.87,213.65,10577.0,11965.0,POINT (-86.17416747 40.99041562),Bb
-86.1741617,40.99042596,AULT,GOTT,EAST93,On,1646.1,25.61,11/14/2011,Yes,821.93,24.1,2.707,20.0,225.33,250.86,12618.0,14048.0,POINT (-86.1741617 40.99042596),Bb
-86.17415569,40.9904366,AULT,GOTT,EAST93,On,1790.5,27.85,11/14/2011,Yes,821.88,23.6,2.675,20.0,249.61,276.07,13978.0,15460.0,POINT (-86.17415569 40.9904366),Bb
-86.17414941,40.99044642,AULT,GOTT,EAST93,On,1894.0,29.46,11/14/2011,Yes,821.96,23.1,2.707,20.0,262.68,288.64,14710.0,16164.0,POINT (-86.17414941 40.99044642),Bb
-86.17414141,40.99045748,AULT,GOTT,EAST93,On,1642.3,25.55,11/14/2011,Yes,821.92,23.3,2.798,20.0,219.73,242.08,12305.0,13557.0,POINT (-86.17414141 40.99045748),Bb
-86.17413337,40.99046778,AULT,GOTT,EAST93,On,1700.6,26.45,11/14/2011,Yes,821.9,23.1,2.919,20.0,218.69,240.31,12247.0,13457.0,POINT (-86.17413337 40.99046778),Bb
-86.17412606,40.99047986,AULT,GOTT,EAST93,On,1684.3,26.2,11/14/2011,Yes,821.72,22.3,2.859,20.0,223.48,243.04,12515.0,13610.0,POINT (-86.17412606 40.99047986),Bb
-86.17411971,40.99049131,AULT,GOTT,EAST93,On,970.25,15.09,11/14/2011,Yes,821.68,22.5,2.919,20.0,125.74,137.1,7041.7,7677.7,POINT (-86.17411971 40.99049131),Bb
-86.17411259,40.99050409,AULT,GOTT,EAST93,On,498.62,7.756,11/14/2011,Yes,821.68,22.3,3.042,20.0,62.17,67.61,3481.4,3786.1,POINT (-86.17411259 40.99050409),Bb
